행정동_코드,행정동_코드_명,자치구,lat,lon,영역_면적,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,시간대_11_14_유동인구_수,시간대_17_21_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,아파트_가격_6_억_이상_세대_수,병원_약국_수,주말_유동인구_수,주중_유동인구_수
11140605,을지로동,중구,37.566618853519614,126.99655901615027,611524,152162896250.0,1322237750.0,138342750.0,179642750.0,812763250.0,1260559000.0,56222750.0,785367500.0,142099123500.0,397508750.0,5111128250.0,3208.0,1742.0,1466.0,211.0,512.0,956.0,454.0,370.0,705.0,2292.0,0.0,17430.0,9533.0,7897.0,4230.0,4221.0,3831.0,3039.0,4814080.0,2698284.0,2115796.0,776748.25,978324.5,984363.5,905136.5,1004080.5,957915.75,757480.0,781085.25,802388.75,803973.5,809517.0,494126.0,365510.25,145.0,5.0,10.0,0.0,0.0,13.0,0.0,1.0,2.0,3.0,4.0,20.0,1.0,85.0,457909091.0,0.0,13.0,859636.25,3954444.5
11140615,신당동,중구,37.56569008206271,127.01370717005359,534942,5254824750.0,862393000.0,747054250.0,83897750.0,412579250.0,418048750.0,29125000.0,129124750.0,226277250.0,154540750.0,2191784000.0,7385.0,3600.0,3785.0,462.0,1299.0,1301.0,966.0,1192.0,2165.0,4680.0,0.0,4203.0,2291.0,1912.0,1316.0,896.0,790.0,738.0,5295261.5,2545586.0,2749675.75,895013.0,1073153.0,932357.25,902833.75,703353.75,906453.75,785359.0,798807.25,802891.75,804164.5,779442.0,664174.25,660421.75,99.0,7.0,5.0,0.0,1.0,12.0,0.0,3.0,0.0,1.0,2.0,8.0,36.0,49.0,202648861.0,3.0,13.0,1324596.0,3970664.5
11140625,다산동,중구,37.55494168855172,127.00836345470714,523971,3588335000.0,721305000.0,69514000.0,57396250.0,673158750.0,21821500.0,107393500.0,88573000.0,174356500.0,148860000.0,1525956500.0,13221.0,6412.0,6809.0,1114.0,2079.0,2167.0,1719.0,2138.0,4004.0,6767.0,0.0,5877.0,3733.0,2144.0,1042.0,1895.0,1435.0,1023.0,4139022.0,1939381.0,2199640.5,642358.5,762871.5,716266.0,633980.0,550276.0,701417.75,604127.25,609497.25,612395.5,610533.25,609883.75,552171.75,540413.0,86.0,3.0,4.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,7.0,374.0,64.0,207881680.0,77.0,10.0,1092584.75,3046437.0
11140635,약수동,중구,37.55014822684117,127.0102867299519,486369,2914687000.0,1323841750.0,34461500.0,3983250.0,427841000.0,11548000.0,87274000.0,55316750.0,184428500.0,90703500.0,695288750.0,16086.0,7419.0,8667.0,1717.0,1772.0,2258.0,2206.0,2653.0,5480.0,7737.0,0.0,13696.0,5297.0,8399.0,2208.0,5127.0,3798.0,1874.0,1913965.5,871240.75,1042724.75,229159.5,334336.25,304851.5,302697.25,238435.25,350029.75,269222.25,268370.0,269586.5,268875.75,271707.75,280395.75,285807.5,87.0,4.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,125.0,68.0,382587628.0,388.0,13.0,566203.25,1347762.25
11140645,청구동,중구,37.556878152670386,127.01518815511605,342571,1231861250.0,236639500.0,172350500.0,25376500.0,91920500.0,1922250.0,165744000.0,11407000.0,73746500.0,99164250.0,353590250.0,12955.0,6117.0,6838.0,1365.0,1575.0,2127.0,1648.0,2147.0,4093.0,6139.0,0.0,2178.0,1190.0,988.0,315.0,576.0,515.0,470.0,2836370.0,1280717.75,1555652.5,331846.25,521082.75,429326.75,438474.5,325554.75,428453.5,407786.5,406012.25,406285.0,407488.5,404580.75,397458.0,406758.75,34.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,74.0,68.0,433917253.0,262.0,3.0,804216.75,2032153.0
11140650,신당5동,중구,37.56363458123807,127.0218674854035,319706,2901572000.0,502977250.0,57529000.0,63023000.0,328816000.0,221238500.0,24236000.0,173399500.0,277138250.0,54855750.0,1198358750.0,10151.0,4914.0,5237.0,966.0,1494.0,1791.0,1397.0,1757.0,2746.0,5385.0,0.0,622.0,340.0,282.0,9.0,145.0,192.0,169.0,3224625.75,1479202.0,1745424.0,499566.25,574283.75,492478.0,526976.5,409275.0,627885.25,449881.0,450126.0,453111.75,452550.75,462143.25,482514.5,474299.25,65.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,59.0,382417416.0,210.0,5.0,956813.75,2267812.75
11140665,동화동,중구,37.560706894007495,127.01865228045584,327045,1614787500.0,597470750.0,102717750.0,18945250.0,200600500.0,9925250.0,44561750.0,23210750.0,126204500.0,51655250.0,439495750.0,9941.0,4786.0,5155.0,1332.0,1138.0,1278.0,1416.0,1801.0,2976.0,3987.0,0.0,1303.0,581.0,722.0,208.0,313.0,342.0,282.0,3529982.75,1646833.25,1883149.75,438613.25,560285.25,533433.5,631564.25,453354.75,631274.5,501451.0,504365.25,509980.75,508546.5,508371.25,502339.0,494931.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,59.0,83.0,562530704.0,301.0,5.0,997270.0,2532714.75
11140670,황학동,중구,37.56853618353088,127.02085017986909,328640,4258737000.0,1138027000.0,63183500.0,281934500.0,651394500.0,63007750.0,58657750.0,102587750.0,350066750.0,97926750.0,1451950750.0,12685.0,5986.0,6699.0,1103.0,2172.0,2968.0,1817.0,1685.0,2940.0,7419.0,0.0,796.0,612.0,184.0,87.0,255.0,233.0,133.0,5682035.0,2646956.5,3035078.25,902185.75,1195089.75,940138.25,780447.0,676573.0,909424.25,795740.25,798788.0,798976.25,803893.25,812956.5,840982.0,830699.25,76.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,6.0,29.0,60.0,320745114.0,62.0,10.0,1671681.25,4010354.25
11140680,중림동,중구,37.557342763110235,126.96603581524248,484384,2926759500.0,563255000.0,11983500.0,19962250.0,456525750.0,23070250.0,77347250.0,37017000.0,596287250.0,86581250.0,1054730000.0,12142.0,5940.0,6202.0,1646.0,1368.0,2109.0,2066.0,1828.0,3125.0,5937.0,0.0,3863.0,2163.0,1700.0,813.0,1254.0,1015.0,521.0,1988530.75,942196.25,1046335.5,254339.25,401402.75,399649.0,334948.5,290696.0,332637.5,295339.5,296794.75,298572.75,297769.25,296382.75,253972.75,249699.5,77.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,14.0,88.0,60.0,368461445.0,222.0,7.0,503672.25,1484859.0
11170510,후암동,용산구,37.54990381408421,126.98061483959789,865892,2317493250.0,944421250.0,56074750.0,52701500.0,168101250.0,52392750.0,101862750.0,21108500.0,83176500.0,66073000.0,771581000.0,16020.0,7744.0,8276.0,1795.0,2223.0,2747.0,2311.0,2626.0,4318.0,8265.0,0.0,1885.0,1117.0,768.0,261.0,428.0,556.0,450.0,3913435.25,1883156.5,2030278.0,503657.25,739360.25,655591.25,554310.5,427362.25,566527.75,557112.5,555466.0,555731.25,555894.5,553034.0,559575.5,576621.75,80.0,6.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,18.0,370.0,63.0,292755194.0,164.0,7.0,1136197.25,2777238.25
11170520,용산2가동,용산구,37.537912160148856,126.98507593025205,1966853,145816282250.0,143882542250.0,62917500.0,9836750.0,37465500.0,2531250.0,18879000.0,65672750.0,159940750.0,16971250.0,1559525250.0,8866.0,4311.0,4555.0,691.0,1307.0,1624.0,1227.0,1243.0,2774.0,5007.0,0.0,479.0,378.0,101.0,4.0,74.0,204.0,195.0,4744844.75,2215226.75,2529618.5,787546.0,939141.5,772291.25,557142.5,555228.25,785232.25,663659.75,657524.25,662829.5,667167.75,673105.0,702955.25,717602.5,63.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,29.0,281.0,49.0,204859436.0,2.0,4.0,1420557.75,3324286.25
11170530,남영동,용산구,37.544028208171056,126.97482276913377,1177788,51285241000.0,2108467000.0,114503250.0,772673250.0,693792250.0,142254000.0,70564250.0,305514000.0,19400581000.0,24059434750.0,3617457250.0,6819.0,4160.0,2659.0,353.0,767.0,1006.0,842.0,1451.0,2400.0,4845.0,0.0,18490.0,7775.0,10715.0,7046.0,4567.0,3527.0,2384.0,1999105.75,1023064.5,976041.5,352803.75,412710.75,341996.25,324100.5,312430.25,365043.75,292716.75,295748.5,298585.0,300300.25,299982.75,258467.5,253304.25,147.0,7.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,3.0,26.0,78.0,61.0,398414266.0,49.0,14.0,511771.75,1487333.25
11170555,청파동,용산구,37.54758518372214,126.9668436893749,886225,3257262250.0,869035750.0,32262000.0,32323750.0,249297500.0,94352250.0,60271750.0,36527500.0,258213500.0,172478000.0,1452500250.0,18842.0,8750.0,10092.0,1460.0,4040.0,3339.0,2305.0,2991.0,4707.0,11116.0,0.0,3226.0,1748.0,1478.0,463.0,845.0,794.0,705.0,7375701.75,3285544.75,4090158.0,1676169.25,1403403.0,1127590.75,1032105.75,932545.5,1190007.5,1058594.0,1061076.0,1063415.5,1065500.75,1056097.5,1015550.0,1055468.5,128.0,7.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,35.0,457.0,54.0,244172572.0,7.0,12.0,2071018.5,5304683.75
11170560,원효로1동,용산구,37.537493906721416,126.96655397782294,589017,3018878750.0,476659250.0,27609750.0,359330500.0,427747250.0,41211000.0,114118750.0,68758000.0,220648750.0,143759500.0,1139036000.0,16956.0,7874.0,9082.0,2035.0,2849.0,4187.0,2648.0,2178.0,3059.0,9246.0,0.0,2961.0,2059.0,902.0,450.0,825.0,784.0,549.0,4912044.0,2339504.25,2572539.5,782891.5,1223341.25,924637.0,691670.5,656135.5,811903.75,709936.0,710655.0,715907.75,714792.0,717412.25,675899.75,667441.25,94.0,6.0,3.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,31.0,125.0,55.0,423991122.0,343.0,6.0,1343341.0,3568703.0
11170570,원효로2동,용산구,37.53384903090399,126.95245827364532,708975,1076695500.0,267986750.0,23612250.0,86837250.0,31247750.0,206762250.0,101287000.0,29444750.0,40429000.0,17919000.0,271169500.0,13626.0,6396.0,7230.0,1710.0,1909.0,2315.0,1973.0,2222.0,3497.0,6245.0,0.0,3004.0,2205.0,799.0,471.0,929.0,846.0,485.0,3646040.75,1732142.0,1913898.5,462752.0,691624.25,629428.0,560237.75,412391.75,535098.75,522071.5,521151.75,521679.5,521040.0,517965.25,515764.75,526368.5,69.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,27.0,119.0,68.0,462855465.0,348.0,4.0,1042133.25,2603908.0
11170580,효창동,용산구,37.542808082601326,126.96093915346631,446197,1025695750.0,449086250.0,4281750.0,10573000.0,201195500.0,8890250.0,72037250.0,0.0,57914250.0,24304500.0,197413000.0,10665.0,5044.0,5621.0,1426.0,1614.0,1969.0,1591.0,1728.0,2337.0,4718.0,0.0,1419.0,829.0,590.0,195.0,372.0,395.0,307.0,3736843.5,1645879.5,2090963.75,554241.25,706448.0,626817.5,541996.0,448919.75,604309.0,536320.0,534285.5,537133.75,536568.0,530700.0,525298.5,536538.25,66.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,22.0,187.0,63.0,342185373.0,247.0,5.0,1061836.75,2675007.25
11170590,용문동,용산구,37.537977894354526,126.95850901385698,277531,1581457500.0,727115500.0,38413500.0,44874750.0,100317250.0,2988000.0,51777000.0,36088500.0,46202500.0,58005250.0,475675250.0,11380.0,5423.0,5957.0,1264.0,1613.0,1939.0,1576.0,1846.0,3142.0,5307.0,0.0,3079.0,1795.0,1284.0,607.0,836.0,858.0,579.0,2351714.5,1100308.25,1251406.25,313074.75,438858.75,384433.0,378435.5,265749.25,395153.5,329243.25,329733.0,332219.75,332425.75,333748.0,350532.25,343812.5,54.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,176.0,54.0,323872688.0,221.0,3.0,694344.75,1657369.75
11170625,한강로동,용산구,37.529124167649734,126.96859411957044,2869816,34729707000.0,3431074000.0,199068750.0,4619938500.0,1823573250.0,1748453000.0,187660750.0,524460250.0,6864012750.0,1136113500.0,14195352250.0,20977.0,9895.0,11082.0,2206.0,3206.0,4813.0,2844.0,3197.0,4711.0,11229.0,0.0,58448.0,28867.0,29581.0,11959.0,18301.0,16734.0,8581.0,5702037.75,2898481.75,2803556.0,1153982.5,1386119.0,1090439.0,787047.75,872298.25,1084104.5,810805.0,827157.25,835226.75,837929.75,846601.0,796541.25,747777.0,242.0,19.0,19.0,0.0,0.0,21.0,0.0,5.0,3.0,2.0,7.0,41.0,81.0,72.0,780899618.0,453.0,21.0,1544318.25,4157719.75
11170630,이촌1동,용산구,37.51517744414727,126.97175580411621,2872767,2913881250.0,786481750.0,85444750.0,19286500.0,447953250.0,994000.0,261940250.0,57399250.0,195901750.0,210332000.0,848147750.0,24933.0,11719.0,13214.0,4809.0,2548.0,2939.0,4157.0,4378.0,6102.0,9125.0,0.0,5907.0,3784.0,2123.0,956.0,1595.0,1657.0,1209.0,4469922.5,2047587.25,2422335.0,390866.25,564994.25,839345.25,727666.0,536964.5,763887.5,628117.25,633467.0,637295.75,635452.75,640491.5,648033.75,647064.25,102.0,4.0,9.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,14.0,133.0,120.0,1448413885.0,1562.0,13.0,1295098.0,3174824.25
11170640,이촌2동,용산구,37.52285750115803,126.95420736020796,1205543,450698750.0,233246250.0,24213250.0,2382500.0,2891000.0,42259000.0,22852000.0,0.0,12227250.0,10466750.0,100160750.0,7870.0,3699.0,4171.0,869.0,833.0,1272.0,1131.0,1294.0,2471.0,3591.0,0.0,2035.0,1381.0,654.0,291.0,557.0,605.0,443.0,1477126.75,718433.5,758693.5,195621.5,269182.25,259640.5,233592.25,166268.5,253992.25,205743.25,206934.0,208509.0,208295.75,209141.75,220844.0,217660.0,26.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,80.0,61.0,541443092.0,267.0,1.0,438504.0,1038623.75
11170650,이태원1동,용산구,37.53336285660898,126.99324554325973,582899,9433768000.0,811995500.0,362488500.0,96272000.0,614909250.0,24153750.0,26278750.0,1409198000.0,310713250.0,228153000.0,5549606000.0,6015.0,3013.0,3002.0,440.0,862.0,1139.0,785.0,893.0,1896.0,3435.0,0.0,18302.0,8053.0,10249.0,5374.0,6989.0,3593.0,1789.0,2472440.0,1323946.5,1148493.25,611669.5,606503.75,443708.5,297707.75,312447.75,460541.0,319046.0,307463.25,316967.0,325195.75,364398.75,437088.5,402281.25,71.0,8.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,14.0,70.0,98.0,632786445.0,256.0,3.0,839369.75,1633070.75
11170660,이태원2동,용산구,37.54176010616265,126.9920566827956,874243,1960909000.0,495224000.0,123939500.0,76482000.0,67616250.0,81399500.0,17881250.0,154650250.0,110566750.0,76026000.0,757123500.0,8657.0,4044.0,4613.0,767.0,1192.0,1695.0,1293.0,1247.0,2463.0,4845.0,0.0,875.0,494.0,381.0,116.0,332.0,271.0,105.0,2875977.75,1361835.25,1514142.5,434960.5,650848.25,626135.0,379823.0,332029.5,463535.75,400965.0,400524.75,401290.5,404215.25,409819.0,431410.0,427752.0,60.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,169.0,81.0,436270648.0,383.0,3.0,859162.0,2016814.5
11170685,한남동,용산구,37.5375255598216,127.00517078444393,3031897,11982016250.0,1349464500.0,1824088750.0,64217000.0,959067000.0,329021250.0,169101250.0,432264500.0,1815216750.0,790170750.0,4249404500.0,17711.0,8532.0,9179.0,2037.0,2037.0,3193.0,2924.0,2831.0,4689.0,9323.0,0.0,45554.0,33353.0,12201.0,7545.0,13497.0,11978.0,10460.0,4367252.75,2068390.0,2298862.75,711298.5,1008368.0,939463.25,648009.5,645226.75,829005.25,603038.5,617830.75,633306.75,633653.75,654743.0,639591.5,585088.25,171.0,30.0,11.0,1.0,0.0,13.0,0.0,3.0,0.0,0.0,2.0,36.0,414.0,112.0,1309674189.0,2074.0,14.0,1224679.75,3142572.75
11170690,서빙고동,용산구,37.51963125792497,126.98891431424948,2821948,1759217500.0,417700250.0,25951500.0,23255000.0,52599750.0,115087500.0,151162750.0,0.0,412067000.0,24675500.0,536718250.0,12443.0,5999.0,6444.0,2037.0,1557.0,1436.0,2157.0,2147.0,3109.0,5097.0,0.0,10106.0,6642.0,3464.0,1800.0,3017.0,3123.0,1596.0,1710274.0,838856.5,871417.25,205337.75,244585.0,345945.5,284059.0,198704.75,245255.5,240686.5,241767.0,240557.75,241971.75,241224.0,249133.5,254932.75,61.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,158.0,82.0,931218213.0,898.0,1.0,504066.25,1206207.0
11170700,보광동,용산구,37.526884845377964,127.0009050415568,715096,1195209750.0,391303250.0,20431500.0,17710750.0,162014250.0,19311750.0,43682000.0,49208000.0,163588000.0,46149250.0,281811000.0,11134.0,5572.0,5562.0,801.0,1494.0,1758.0,1493.0,2011.0,3577.0,6270.0,0.0,254.0,140.0,114.0,24.0,51.0,82.0,72.0,2395791.25,1217654.5,1178137.5,290066.25,402329.25,492409.5,399643.25,269369.25,371467.5,341257.0,340165.75,338565.0,340298.5,342063.0,347094.25,346348.75,70.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,144.0,53.0,751925365.0,662.0,8.0,693443.0,1702349.25
11200520,왕십리2동,성동구,37.56145293830574,127.02772969813617,372425,2220098500.0,479263750.0,65480250.0,205786500.0,627749000.0,4318750.0,115366250.0,50604000.0,138444500.0,104699250.0,428386250.0,15974.0,7663.0,8311.0,2097.0,2174.0,2781.0,2315.0,2596.0,4011.0,7303.0,0.0,1287.0,798.0,489.0,142.0,356.0,385.0,298.0,4487875.5,1983825.75,2504049.75,688594.75,867889.25,719177.5,653226.5,457503.5,723578.25,626776.0,624172.25,627101.75,625943.25,628642.25,670492.5,684747.75,63.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,18.0,69.0,70.0,474130064.0,311.0,5.0,1355240.25,3132635.5
11200535,왕십리도선동,성동구,37.56684945211883,127.02959934343136,710285,8196440250.0,1639711250.0,194851000.0,41253000.0,1983002500.0,416146250.0,366449000.0,293840250.0,488175000.0,518325000.0,2254687000.0,26181.0,12283.0,13898.0,3603.0,4013.0,4411.0,3895.0,4311.0,5948.0,12111.0,0.0,3005.0,1379.0,1626.0,494.0,575.0,631.0,748.0,5487250.75,2540520.5,2946730.25,964408.5,1019037.25,905024.75,810018.25,687599.5,956044.0,775758.25,777642.75,780926.25,782378.75,791270.5,795350.25,783924.5,189.0,4.0,4.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,26.0,108.0,70.0,658527615.0,712.0,22.0,1579274.75,3907976.5
11200540,마장동,성동구,37.56741380833115,127.0406017762261,1035276,4723537000.0,2390662750.0,7351750.0,24205750.0,171587250.0,683934750.0,72654250.0,55821500.0,132948500.0,381103500.0,803267000.0,21556.0,10610.0,10946.0,2385.0,4066.0,3159.0,2625.0,3419.0,5902.0,10844.0,0.0,6924.0,4974.0,1950.0,526.0,1228.0,1600.0,2331.0,4931273.0,2391007.5,2540265.75,823071.75,795991.0,752868.75,816024.0,611883.5,781357.5,700387.25,704760.0,712155.5,711096.5,708198.25,699368.25,695309.0,111.0,6.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,29.0,125.0,57.0,313147656.0,161.0,8.0,1394677.25,3536597.5
11200550,사근동,성동구,37.558122788998226,127.04539545601999,1169216,5728153750.0,1125183000.0,22051500.0,6209000.0,707078750.0,23963750.0,40912000.0,515751750.0,292550000.0,466942000.0,2527512000.0,11936.0,6247.0,5689.0,987.0,4917.0,1611.0,1041.0,1286.0,2094.0,8185.0,0.0,438.0,330.0,108.0,6.0,73.0,161.0,145.0,4330811.75,2055251.75,2275559.0,1837777.0,537005.0,384339.5,388489.0,508915.5,670712.5,618603.0,627113.5,630169.25,634651.0,633607.75,604128.0,582538.0,128.0,5.0,3.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,34.0,102.0,44.0,170903029.0,33.0,11.0,1186666.0,3144144.5
11200560,행당1동,성동구,37.55909004189771,127.03617196567481,573566,7753781750.0,940658250.0,251694500.0,202976500.0,1444150250.0,139357250.0,518299000.0,70601750.0,462165250.0,769050750.0,2954828250.0,13629.0,6526.0,7103.0,1824.0,2164.0,2212.0,2056.0,2161.0,3212.0,6397.0,0.0,1709.0,1189.0,520.0,196.0,364.0,447.0,511.0,6119463.5,2850628.0,3268835.75,1255502.25,1001565.5,1002052.5,873318.5,793393.0,1142390.25,865955.75,874519.75,883647.75,885748.5,889167.5,876616.5,843808.0,130.0,9.0,4.0,0.0,2.0,13.0,0.0,1.0,1.0,0.0,4.0,30.0,84.0,68.0,483661187.0,352.0,15.0,1720424.5,4399039.25
11200570,행당2동,성동구,37.556677186775396,127.02965190700263,457669,1737949250.0,536503750.0,28138250.0,30250.0,287755500.0,37750.0,383826750.0,4829750.0,146995250.0,50300750.0,299531250.0,22851.0,10656.0,12195.0,3436.0,2579.0,3426.0,3583.0,3971.0,5856.0,9226.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,4522877.5,1993509.0,2529368.75,526095.75,717115.0,820828.25,658786.0,476159.5,719746.5,642522.25,638929.75,637538.0,636072.25,637458.5,656241.25,674116.75,79.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,97.0,79.0,645518275.0,788.0,4.0,1330358.0,3192520.75
11200580,응봉동,성동구,37.55088267778024,127.0337236035604,553662,496170250.0,219444500.0,21053250.0,182250.0,51273750.0,6825500.0,50226000.0,3121500.0,13834250.0,21125250.0,109084000.0,14940.0,7088.0,7852.0,2460.0,1666.0,2031.0,2607.0,2508.0,3668.0,5949.0,0.0,542.0,224.0,318.0,131.0,143.0,118.0,96.0,2715983.25,1204759.75,1511223.75,256907.5,421207.5,498518.0,439324.75,256940.5,386940.5,382820.5,383893.0,383410.5,383598.0,380957.5,395002.0,406301.25,56.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0,215.0,56.0,269799393.0,411.0,2.0,801303.25,1914679.5
11200590,금호1가동,성동구,37.55358784630584,127.02497673950829,444872,1420875000.0,431739500.0,13104750.0,4625250.0,342578750.0,9537750.0,225089500.0,23233500.0,91705750.0,47668250.0,231592000.0,14750.0,7024.0,7726.0,2106.0,1524.0,2315.0,2474.0,2321.0,4010.0,6503.0,0.0,1732.0,633.0,1099.0,205.0,574.0,709.0,199.0,3192809.25,1398237.5,1794572.25,273634.25,548077.5,643844.25,461825.75,341060.5,553273.0,444739.5,442315.0,442566.75,442426.25,444516.25,482431.25,493813.75,88.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,45.0,193.0,54.0,308385556.0,505.0,6.0,976245.0,2216563.75
11200615,금호2?3가동,성동구,37.5513993732278,127.01997401737138,631196,2721913250.0,997949750.0,121961000.0,10135500.0,413345250.0,7011250.0,88526000.0,54605750.0,170655000.0,128900250.0,728823500.0,21946.0,10443.0,11503.0,2829.0,2463.0,3779.0,3570.0,3530.0,5775.0,9888.0,0.0,244.0,149.0,95.0,14.0,32.0,62.0,63.0,5610458.25,2572657.75,3037801.0,559650.75,934031.0,996573.25,879393.5,590014.5,939390.0,787429.75,784003.0,785730.5,783522.75,785312.5,838583.75,845877.25,135.0,3.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,60.0,365230604.0,566.0,13.0,1684461.0,3925998.5
11200620,금호4가동,성동구,37.54538892972044,127.02415926514722,832333,3118017000.0,1185106250.0,45794000.0,20296000.0,631321750.0,70741500.0,285593000.0,45098000.0,181814250.0,191540500.0,460711750.0,14142.0,6694.0,7448.0,2116.0,1311.0,2308.0,2621.0,2123.0,3663.0,6398.0,0.0,507.0,307.0,200.0,59.0,118.0,145.0,124.0,2617483.0,1215337.25,1402146.5,256663.75,474894.0,464872.75,407364.5,293077.25,457624.75,369074.75,368026.5,369254.25,368525.5,370616.25,386587.5,385398.25,84.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,27.0,82.0,77.0,803074557.0,713.0,6.0,771985.75,1845497.25
11200645,옥수동,성동구,37.540848569825286,127.02058221940472,1922027,3932126750.0,1293146250.0,73406000.0,5060250.0,675072250.0,47926250.0,327749750.0,38768500.0,268897750.0,242856000.0,959243750.0,25399.0,11775.0,13624.0,3895.0,2444.0,4547.0,4429.0,3813.0,6271.0,10753.0,0.0,3197.0,1245.0,1952.0,823.0,948.0,719.0,483.0,2868578.25,1305187.5,1563391.0,264687.5,502657.75,528396.0,405640.5,341384.5,521296.25,403673.0,405831.0,409155.75,407243.25,410575.5,421108.75,410990.75,129.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,45.0,126.0,93.0,884172349.0,1187.0,10.0,832099.5,2036478.5
11200650,성수1가1동,성동구,37.54078874107653,127.0422619717796,1885875,3258161500.0,696927750.0,260021750.0,27847750.0,275104500.0,199639000.0,107585750.0,85185000.0,220481750.0,220549750.0,1164818500.0,15394.0,7652.0,7742.0,1722.0,2196.0,2841.0,2013.0,2745.0,3877.0,7434.0,0.0,3325.0,2072.0,1253.0,412.0,704.0,746.0,896.0,3118957.5,1516971.5,1601986.25,551175.25,736625.75,508774.5,452899.5,458738.25,548972.75,452549.0,457705.25,462183.75,463445.5,461606.75,414588.5,406879.0,83.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,33.0,122.0,61.0,736732428.0,688.0,4.0,821467.5,2297490.25
